rev_ID,drugName,condition,review,rating,date,usefulCount
139012,Phentermine,Weight Loss,"""I am 25 years of age and my weight has always been an issue. After I had my old son, now 8 months old, I got up to 300 lbs. I didn&#039;t want to get any higher. This was the kicker. I want to live a long healthy life and be able to interact with my son as he grows. I started Phentermine 37.5mg on June 10th and by the 24th I have lost 22 lbs. It has been hard I will admit. I&#039;ve always been an emotional eater, never alcohol or smoking and of course no illegal drug use. Food has been my comfort all my life pretty much. Now I am just trying to find out what to replace that comfort with. I admit I haven&#039;t even exercised and I need to do so. I am planning on walking today and I&#039;m going to absolutely have to stick with it. That&#039;s going to be the hard part.""",10,39993,8
39781,Contrave,Obesity,"""I have been taking contrive since August 18th and today is December 4th and I have have had great success. If you feel a little funny for the first week or two it is totally normal. Just a tiny bity jittery and a little constipation at first. It is all gone now. I originally started at 305 pounds and was able to get down to 275 pounds on my own. It took me a long time to loose my first 30 pounds, 6 months to be precise, I began to get discouraged. After talking to my doctor he thought I would do well on contrave. With contrive I have lost 40 pounds in less then 4 months. I don&#039;t have any side effects and I feel great! This medicine is changing my life and I am so grateful to have found it!""",10,42342,23
162542,Meridia,Obesity,"""I started taking Meridia about 2-3 weeks ago and haven&#039;t lost a pound. In fact, it actually has been doing the opposite of what it is supposed to do. It doesn&#039;t really control my appetite and actually makes me crave lots of sweets. """,4,40017,57
39186,Contrave,Weight Loss,"""Started Contrave 4/17/2017. It works lost 4 pounds, no side affects except extreme dry mouth which I drinks plenty of water. I take 2 pills daily.""",10,42847,19
128465,Phentermine,Obesity,"""OK, Ladies, I felt obliged to report my progress on Adipex. I started my weight loss regimen 6-29-15 weighing 275 and size 20-22. I went for my weigh in on 9-17-15, I am now 238 and size 14... You do the math.. It hasn&#039;t even been 3 whole months and I&#039;m loving my new body.. I simply paid more attention to the things I was eating.. Note: Do not deprive yourself, just eat in moderation.I got my gym membership and started going 5-6 a week.. I look forward to working out now. I have so much energy now that I&#039;m lighter. My husband just took me to get a brand new wardrobe because nothing was fitting. I get so many compliments now my collages, family and friends are amazed. I wanted to encourage someone out there....you can do it!!""",10,42269,43
139273,Phentermine,Weight Loss,"""After 2 years of very slowly losing pounds to reduce blood pressure,doc prescribed this drug.I reached my half-way weight loss goal(13lbs) after a month taking it daily.I stopped taking it and kept exercising and gained about 4lbs back.Doctor advised I keep routine and take drug for 2-3 days if I gain a few pounds. This drug was extremely encouraging after being stuck in a weight loss rut.Drink tons of water,you do not want to dehydrate on this! Be very aware of mood changes and addiction.""",9,39579,47
165274,Phentermine / topiramate,Obesity,"""I&#039;ve only taken Qsymia a couple of days, but already I&#039;ve lost several pounds and my desire for food, alcohol, and sugar.  Today is day three and I do feel a little depressed today, but I want to take it a while longer to see if the depression will lift. I&#039;ll add more info as time progresses.  """,8,41210,121
81552,Liraglutide,Obesity,"""I am off Saxenda after 14 months. I started the drug at 250lb and now at 180lb which is my goal weight. I am 47 years old and finally realizing you don&#039;t eat 4 plates of food, you eat one smart plate. Stay away from the junk foods. My wife tells me constantly she notices chicks checking me out where ever we go. If I ever need any kind of motivation to manage my 180 lb. weight, this is it. No one was looking at me when I was 250 because there is nothing nice about being fat. Thank you Saxenda for giving me a life worth living! Now I feel like a have a purpose.""",10,42962,27
128563,Phentermine,Weight Loss,"""I started Phentermine 37.5 on May 29, 2015 (a month now). I was at 211 (my biggest I&#039;ve ever been). I already eat pretty healthy and exercise everyday for about 2 hours but I was not losing any weight. I had a friend that was on it and lost about 50 pounds so I thought I would give it a go. I got a small headache like one or two times, I still sleep really well. I went from 2011 to currently 196, a total of 15 pounds in one month. I&#039;m hoping to lose about 50 pounds so I could get at a good weight. I bike ride everyday and run but since I&#039;m starting my second month of dosage I am going to work on ab workouts and lifting so I can try to get toned. I&#039;ll make an update soon!""",10,42184,17
128643,Phentermine,Obesity,"""This is the 2nd time I&#039;ve used this medication the first time I didn&#039;t exercise eat better or keep track of my weight though I know I did loose weight.This time around im getting my money&#039;s worth since I pay for it out of pocket. I started on phentermine 37.5 on may 18 2015 I also got the b12 double shot which I paid an additional $20 for I get these every 7 to 10 days. On May 28 my weight went from 274 to 261 ,,that&#039;s 13 lbs lost. I exercised 3-4 days I am not changing my eating habits drastically but I am eating better phentermine helps a lot. I loose motivation at times but I keep coming on this site to remotivate myself. I plan to see my doc in a couple of days for another weight in. I am a 25 yr old female and am 5`7.""",10,42164,12
81489,Liraglutide,Weight Loss,"""Day 10 of Saxenda I cannot believe that my sugar cravings disappeared the first day. Nausea has been a big issue but I started adding slices of fresh ginger to my water and that has saved me. I&#039;m down 5 lbs. I split the 1.2 dose to .6 morning and afternoon. It&#039;s working I&#039;m thrilled. Insurance covered all but $200 a month, but the doc gave me a savings card that you can get online so next 10 months will be $30.""",10,42980,7
165284,Phentermine / topiramate,Weight Loss,"""I have a history of diabetes, heart disease and have suffered with migraines my whole life. My weight was becoming a concern and I love to be active. I started on Qsymia Feb 5th. I was 220lbs and no waist. I am down 20 pounds. Issues I had to address were Constipation. I now take 2 magnesium 250 in the evening and make sure fiber and calorie intake is sufficient. I also wasn&#039;t sleeping great so I began taking Deep sleep, it is awesome so in combination I may only be losing 1/2 to 1lb a week. I feel like I am so going FORWARD. I am not as anxious about my weight not coming off fast. I haven&#039;t had but one or 2 headaches, not even a full scale migraines . Just be patient and really focus on making good changes along the way. Wish insurance covered it.""",9,41403,41
145813,Qsymia,Weight Loss,"""I have tried Qsymia now for 3 months now. I have been let down a bit as I expected to lose more weight. I am paying for this out of pocket and cannot afford to lose just 1 pound a month. I am on the lowest dose but still feel some side effects like heart racing at times. I am scared to go higher actually. Back to Weight Watchers for me.""",2,41770,53
39013,Contrave,Obesity,"""I am excited about this healthy journey. I started taking Contrave Monday 24th (183lbs) , went back to the doctor Saturday29th (179lbs). So yes it is working for me 4lbs down and 3lbs of fat gone! I have not had any side effects and I pray it skips me... My goal is to be 160lbs by 11/21 if I lose more that will be terrific! However, I know it&#039;s not a quick fix more of  a lifestyle change which is why I am a pescatarian and loving it. I believe if you do your part (no junk, soda, or bad carbs)  Contrave will do the rest. 

What makes it more worth the try was the cost. I use the coupon which discounted it to 90.00 plus my insurance covered it so I only paid 40.00 for a 30-day supply.""",8,42946,21
